,TimeStamp,Relative Time,srcIP,dstIP,srcPort,dstPort,ipLen,MMS Type,MMS Service,Invoke Id,Domain Id,Item Id,Object Class,label
2111,8.2311485800183,4480.295994472,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2112,8.2311494222923,4480.304417212,168432650,168428307,102,50225,1008,3,0.0,877.0,20.0,86.0,9.0,0
2113,8.2311557174051,4480.36736834,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2114,8.2321434415807,4490.244610096,168428307,168432650,50225,102,77,0,1.0,1300.0,20.0,86.0,9.0,0
2115,8.2321434835647,4490.245029936,168432650,168428307,102,50225,694,1,1.0,1300.0,20.0,86.0,9.0,0
2116,8.2321485467507,4490.295661796,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2117,8.2321489206381,4490.29940067,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2118,8.2321534156831,4490.34435112,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2119,8.233143461391,4500.244808199,168428307,168432650,50225,102,77,0,1.0,1303.0,20.0,86.0,9.0,0
2120,8.2331435133124,4500.245327413,168432650,168428307,102,50225,694,1,1.0,1303.0,20.0,86.0,9.0,0
2121,8.2331494230122,4500.304424411,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2122,8.2331499151695,4500.309345984,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2123,8.2331544466675,4500.354660964,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2124,8.2341435586067,4510.245780356,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2125,8.2341436039397,4510.246233686,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2126,8.2341485013826,4510.295208115,168428307,168432650,50225,102,77,0,1.0,1306.0,20.0,86.0,9.0,0
2127,8.234148891947,4510.299113759,168432650,168428307,102,50225,694,1,1.0,1306.0,20.0,86.0,9.0,0
2128,8.2341534174503,4510.344368792,168432650,168428307,102,50225,435,3,0.0,877.0,20.0,86.0,9.0,0
2129,8.2351434561879,4520.244756168,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2130,8.2351435053906,4520.245248195,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2131,8.2351484738539,4520.294932828,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2132,8.2351489157721,4520.29935201,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2133,8.2351543309503,4520.353503792,168428307,168432650,50225,102,77,0,1.0,1309.0,20.0,86.0,9.0,0
2134,8.2401434469076,4530.244663365,168432650,168428307,102,50225,694,1,1.0,1309.0,20.0,86.0,9.0,0
2135,8.2401434908134,4530.245102423,168432650,168428307,102,50225,1083,3,0.0,877.0,20.0,86.0,9.0,0
2136,8.2401484451416,4530.294645705,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2137,8.2401488635756,4530.298830045,168428307,168432650,50225,102,77,0,1.0,1312.0,20.0,86.0,9.0,0
2138,8.2401534113186,4530.344307475,168432650,168428307,102,50225,694,1,1.0,1312.0,20.0,86.0,9.0,0
2139,8.2411434555886,4540.244750175,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2140,8.2411435033642,4540.245227931,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2141,8.2411484405104,4540.294599393,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2142,8.2411488810432,4540.299004721,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2143,8.2411534324477,4540.344518766,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2144,8.242143797332,4550.248167609,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2145,8.242143837889,4550.248573179,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2146,8.2421484056685,4550.294250974,168428307,168432650,50225,102,77,0,1.0,1315.0,20.0,86.0,9.0,0
2147,8.2421489908772,4550.300103061,168432650,168428307,102,50225,694,1,1.0,1315.0,20.0,86.0,9.0,0
2148,8.2421537140565,4550.347334854,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2149,8.2431434438229,4560.244632518,168432650,168428307,102,50225,848,3,0.0,877.0,20.0,86.0,9.0,0
2150,8.2431434899944,4560.245094233,168428307,168432650,50225,102,77,0,1.0,1318.0,20.0,86.0,9.0,0
2151,8.2431483489852,4560.293684141,168432650,168428307,102,50225,694,1,1.0,1318.0,20.0,86.0,9.0,0
2152,8.2431487331956,4560.297526245,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2153,8.2431535248068,4560.345442357,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2154,8.2441434450625,4570.244644914,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2155,8.2441434914579,4570.245108868,168432650,168428307,102,50225,435,3,0.0,877.0,20.0,86.0,9.0,0
2156,8.2441483409698,4570.293603987,168428307,168432650,50225,102,77,0,1.0,1321.0,20.0,86.0,9.0,0
2157,8.2441490626877,4570.300821166,168432650,168428307,102,50225,694,1,1.0,1321.0,20.0,86.0,9.0,0
2158,8.2441534446722,4570.344641011,168432650,168428307,102,50225,417,3,0.0,877.0,20.0,86.0,9.0,0
2159,8.2451437729878,4580.247924167,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2160,8.2451438250707,4580.248444996,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2161,8.2451492240521,4580.30243481,168432650,168428307,102,50225,848,3,0.0,877.0,20.0,86.0,9.0,0
2162,8.245149656934,4580.306763629,168428307,168432650,50225,102,77,0,1.0,1324.0,20.0,86.0,9.0,0
2163,8.245154535779,4580.355552079,168432650,168428307,102,50225,694,1,1.0,1324.0,20.0,86.0,9.0,0
2164,8.2501435205695,4590.245399984,168432650,168428307,102,50225,848,3,0.0,877.0,20.0,86.0,9.0,0
2165,8.2501435660587,4590.245854876,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2166,8.2501482838167,4590.293032456,168428307,168432650,50225,102,77,0,1.0,1327.0,20.0,86.0,9.0,0
2167,8.2501488459111,4590.2986534,168432650,168428307,102,50225,694,1,1.0,1327.0,20.0,86.0,9.0,0
2168,8.2501534410503,4590.344604792,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2169,8.2511436259295,4600.246453584,168432650,168428307,102,50225,652,3,0.0,877.0,20.0,86.0,9.0,0
2170,8.2511436694865,4600.246889154,168432650,168428307,102,50225,969,3,0.0,877.0,20.0,86.0,9.0,0
2171,8.2511482710945,4600.292905234,168428307,168432650,50225,102,77,0,1.0,1330.0,20.0,86.0,9.0,0
2172,8.2511487091794,4600.297286083,168432650,168428307,102,50225,694,1,1.0,1330.0,20.0,86.0,9.0,0
2173,8.2511534837965,4600.345032254,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2174,8.252143704758,4610.247241869,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2175,8.2521437461014,4610.247655303,168432650,168428307,102,50225,848,3,0.0,877.0,20.0,86.0,9.0,0
2176,8.2521491390364,4610.301584653,168428307,168432650,50225,102,77,0,1.0,1333.0,20.0,86.0,9.0,0
2177,8.2521498294943,4610.308489232,168432650,168428307,102,50225,694,1,1.0,1333.0,20.0,86.0,9.0,0
2178,8.2521544094672,4610.354288961,168432650,168428307,102,50225,435,3,0.0,877.0,20.0,86.0,9.0,0
2179,8.2531434357758,4620.244552047,168432650,168428307,102,50225,969,3,0.0,877.0,20.0,86.0,9.0,0
2180,8.2531434801921,4620.24499621,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2181,8.253148862544,4620.298819729,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2182,8.2531493110351,4620.30330464,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2183,8.2531544316964,4620.354511253,168428307,168432650,50225,102,77,0,1.0,1336.0,20.0,86.0,9.0,0
2184,8.2541434497117,4630.244691406,168432650,168428307,102,50225,694,1,1.0,1336.0,20.0,86.0,9.0,0
2185,8.2541434972113,4630.245166402,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2186,8.2541481875117,4630.292069406,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2187,8.2541485544097,4630.295738386,168428307,168432650,50225,102,77,0,1.0,1339.0,20.0,86.0,9.0,0
2188,8.2541534552448,4630.344746737,168432650,168428307,102,50225,694,1,1.0,1339.0,20.0,86.0,9.0,0
2189,8.2551442043479,4640.252237768,168432650,168428307,102,50225,305,3,0.0,877.0,20.0,86.0,9.0,0
2190,8.2551442515142,4640.252709431,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2191,8.2551593658343,4640.403852632,168432650,168428307,102,50225,734,3,0.0,877.0,20.0,86.0,9.0,0
2192,8.255160855994,4640.418754229,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2193,8.2551674922266,4640.485116555,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2194,8.2601434492909,4650.244687198,168428307,168432650,50225,102,77,0,1.0,1342.0,20.0,86.0,9.0,0
2195,8.2601434954311,4650.2451486,168432650,168428307,102,50225,694,1,1.0,1342.0,20.0,86.0,9.0,0
2196,8.2601483366107,4650.293560396,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2197,8.2601487905654,4650.298099943,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2198,8.2601534108665,4650.344302954,168432650,168428307,102,50225,435,3,0.0,877.0,20.0,86.0,9.0,0
2199,8.2611450090924,4660.260285213,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2200,8.2611450591753,4660.260786042,168428307,168432650,50225,102,77,0,1.0,1345.0,20.0,86.0,9.0,0
2201,8.2611510026586,4660.320220875,168432650,168428307,102,50225,694,1,1.0,1345.0,20.0,86.0,9.0,0
2202,8.2611518786828,4660.328981117,168432650,168428307,102,50225,734,3,0.0,877.0,20.0,86.0,9.0,0
2203,8.261156411365,4660.374307939,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2204,8.2621434916186,4670.245110475,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2205,8.2621435367484,4670.245561773,168428307,168432650,50225,102,77,0,1.0,1348.0,20.0,86.0,9.0,0
2206,8.2621489829963,4670.300024252,168432650,168428307,102,50225,694,1,1.0,1348.0,20.0,86.0,9.0,0
2207,8.2621494107897,4670.304302186,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2208,8.2621545589566,4670.355783855,168432650,168428307,102,50225,435,3,0.0,877.0,20.0,86.0,9.0,0
2209,8.263143616784,4680.246362129,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2210,8.2631436635753,4680.246830042,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2211,8.2631489572724,4680.299767013,168432650,168428307,102,50225,652,3,0.0,877.0,20.0,86.0,9.0,0
2212,8.2631513466126,4680.323660415,168428307,168432650,50225,102,77,0,1.0,1351.0,20.0,86.0,9.0,0
2213,8.2631568768859,4680.378963148,168432650,168428307,102,50225,694,1,1.0,1351.0,20.0,86.0,9.0,0
2214,8.2641513932746,4690.324127035,168432650,168428307,102,50225,969,3,0.0,877.0,20.0,86.0,9.0,0
2215,8.2641514422065,4690.324616354,168428307,168432650,50225,102,77,0,1.0,1354.0,20.0,86.0,9.0,0
2216,8.2641591213377,4690.401407666,168432650,168428307,102,50225,694,1,1.0,1354.0,20.0,86.0,9.0,0
2217,8.2641615425423,4690.425619712,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2218,8.2641849128865,4690.659323154,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2219,8.2651434371937,4700.244566226,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2220,8.2651434860475,4700.245054764,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2221,8.2651489722798,4700.299917087,168432650,168428307,102,50225,1140,3,0.0,877.0,20.0,86.0,9.0,0
2222,8.2651494209793,4700.304404082,168428307,168432650,50225,102,77,0,1.0,1357.0,20.0,86.0,9.0,0
2223,8.2651566085209,4700.376279498,168432650,168428307,102,50225,694,1,1.0,1357.0,20.0,86.0,9.0,0
2224,8.2701434427681,4710.24462197,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2225,8.2701434929812,4710.245124101,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2226,8.2701488815738,4710.299010027,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2227,8.2701494961678,4710.305155967,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2228,8.2701560449751,4710.37064404,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2229,8.2711440232647,4720.250426936,168428307,168432650,50225,102,77,0,1.0,1360.0,20.0,86.0,9.0,0
2230,8.2711440716758,4720.250911047,168432650,168428307,102,50225,694,1,1.0,1360.0,20.0,86.0,9.0,0
2231,8.2711498527862,4720.308722151,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2232,8.271150313819,4720.313332479,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2233,8.2711554444709,4720.364638998,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2234,8.2721434351034,4730.244545323,168428307,168432650,50225,102,77,0,1.0,1363.0,20.0,86.0,9.0,0
2235,8.2721434822644,4730.245016933,168432650,168428307,102,50225,694,1,1.0,1363.0,20.0,86.0,9.0,0
2236,8.2721488252846,4730.298447135,168432650,168428307,102,50225,538,3,0.0,877.0,20.0,86.0,9.0,0
2237,8.2721492214325,4730.302408614,168432650,168428307,102,50225,1083,3,0.0,877.0,20.0,86.0,9.0,0
2238,8.2721546474,4730.356668289,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2239,8.2731434400404,4740.244594693,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2240,8.2731434897587,4740.245091876,168428307,168432650,50225,102,77,0,1.0,1366.0,20.0,86.0,9.0,0
2241,8.2731488356853,4740.298551142,168432650,168428307,102,50225,694,1,1.0,1366.0,20.0,86.0,9.0,0
2242,8.2731502663979,4740.312858268,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2243,8.273155411727,4740.364311559,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2244,8.2741434362469,4750.244556758,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2245,8.2741434951215,4750.245145504,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2246,8.2741487763194,4750.297957483,168428307,168432650,50225,102,77,0,1.0,1369.0,20.0,86.0,9.0,0
2247,8.2741491831287,4750.302025576,168432650,168428307,102,50225,694,1,1.0,1369.0,20.0,86.0,9.0,0
2248,8.274154420551,4750.354399799,168432650,168428307,102,50225,652,3,0.0,877.0,20.0,86.0,9.0,0
2249,8.2751434369672,4760.244563961,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2250,8.2751434952741,4760.24514703,168432650,168428307,102,50225,474,3,0.0,877.0,20.0,86.0,9.0,0
2251,8.2751487492588,4760.297686877,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2252,8.2751491800887,4760.301995176,168428307,168432650,50225,102,77,0,1.0,1372.0,20.0,86.0,9.0,0
2253,8.2751544465942,4760.354660231,168432650,168428307,102,50225,694,1,1.0,1372.0,20.0,86.0,9.0,0
2254,8.2801438951297,4770.249145586,168432650,168428307,102,50225,887,3,0.0,877.0,20.0,86.0,9.0,0
2255,8.2801439435877,4770.249630166,168428307,168432650,50225,102,77,0,1.0,1375.0,20.0,86.0,9.0,0
2256,8.2801490316676,4770.300510965,168432650,168428307,102,50225,694,1,1.0,1375.0,20.0,86.0,9.0,0
2257,8.2801494407477,4770.304601766,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2258,8.2801544738801,4770.35493309,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2259,8.2811434129742,4780.244324031,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2260,8.2811434607655,4780.244801944,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2261,8.2811487152816,4780.297347105,168428307,168432650,50225,102,77,0,1.0,1378.0,20.0,86.0,9.0,0
2262,8.2811491715749,4780.301910038,168432650,168428307,102,50225,694,1,1.0,1378.0,20.0,86.0,9.0,0
2263,8.2811544189297,4780.354383586,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2264,8.2821434184682,4790.244378971,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2265,8.2821434666918,4790.244861207,168428307,168432650,50225,102,77,0,1.0,1381.0,20.0,86.0,9.0,0
2266,8.2821486396878,4790.296591167,168432650,168428307,102,50225,694,1,1.0,1381.0,20.0,86.0,9.0,0
2267,8.2821489766748,4790.299961037,168432650,168428307,102,50225,1083,3,0.0,877.0,20.0,86.0,9.0,0
2268,8.282153438692,4790.344581209,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2269,8.2831434998594,4800.245192883,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2270,8.2831435469944,4800.245664233,168432650,168428307,102,50225,378,3,0.0,877.0,20.0,86.0,9.0,0
2271,8.2831486350694,4800.296544983,168428307,168432650,50225,102,77,0,1.0,1384.0,20.0,86.0,9.0,0
2272,8.2831491319145,4800.301513434,168432650,168428307,102,50225,694,1,1.0,1384.0,20.0,86.0,9.0,0
2273,8.283154431394,4800.354508229,168432650,168428307,102,50225,435,3,0.0,877.0,20.0,86.0,9.0,0
2274,8.2841435476431,4810.24567072,168432650,168428307,102,50225,499,3,0.0,877.0,20.0,86.0,9.0,0
2275,8.2841435933094,4810.246127383,168432650,168428307,102,50225,848,3,0.0,877.0,20.0,86.0,9.0,0
2276,8.2841486176506,4810.296370795,168432650,168428307,102,50225,215,3,0.0,877.0,20.0,86.0,9.0,0
2277,8.2841493094577,4810.303288866,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2278,8.2841544144597,4810.354338886,168428307,168432650,50225,102,77,0,1.0,1387.0,20.0,86.0,9.0,0
2279,8.2851434364503,4820.244558792,168432650,168428307,102,50225,694,1,1.0,1387.0,20.0,86.0,9.0,0
2280,8.2851434804187,4820.244998476,168432650,168428307,102,50225,266,3,0.0,877.0,20.0,86.0,9.0,0
2281,8.2851485984883,4820.296179172,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2282,8.2851490153705,4820.300347994,168432650,168428307,102,50225,170,3,0.0,877.0,20.0,86.0,9.0,0
2283,8.2851534225551,4820.34441984,168428307,168432650,50225,102,77,0,1.0,1390.0,20.0,86.0,9.0,0
2284,8.2901434342315,4830.244536604,168432650,168428307,102,50225,694,1,1.0,1390.0,20.0,86.0,9.0,0
2285,8.2901434798093,4830.244992382,168432650,168428307,102,50225,613,3,0.0,877.0,20.0,86.0,9.0,0
2286,8.2901487552736,4830.297747025,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2287,8.2901492867539,4830.303061828,168432650,168428307,102,50225,970,3,0.0,877.0,20.0,86.0,9.0,0
2288,8.2901544656565,4830.354850854,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2289,8.2911434083,4840.244277289,168428307,168432650,50225,102,77,0,1.0,1393.0,20.0,86.0,9.0,0
2290,8.2911434505809,4840.244700098,168432650,168428307,102,50225,694,1,1.0,1393.0,20.0,86.0,9.0,0
2291,8.2911485681456,4840.295875745,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2292,8.2911488853931,4840.29904822,168432650,168428307,102,50225,436,3,0.0,877.0,20.0,86.0,9.0,0
2293,8.2911534706181,4840.34490047,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2294,8.2921434765869,4850.244960158,168432650,168428307,102,50225,1084,3,0.0,877.0,20.0,86.0,9.0,0
2295,8.2921435207376,4850.245401665,168428307,168432650,50225,102,77,0,1.0,1396.0,20.0,86.0,9.0,0
2296,8.2921485848652,4850.296042941,168432650,168428307,102,50225,694,1,1.0,1396.0,20.0,86.0,9.0,0
2297,8.2921490181171,4850.30037546,168432650,168428307,102,50225,267,3,0.0,877.0,20.0,86.0,9.0,0
2298,8.292153487291,4850.345067199,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2299,8.2931436300086,4860.246494375,168432650,168428307,102,50225,653,3,0.0,877.0,20.0,86.0,9.0,0
2300,8.2931436745291,4860.24693958,168428307,168432650,50225,102,77,0,1.0,1399.0,20.0,86.0,9.0,0
2301,8.2931484789088,4860.294983377,168432650,168428307,102,50225,694,1,1.0,1399.0,20.0,86.0,9.0,0
2302,8.2931495501766,4860.305696055,168432650,168428307,102,50225,653,3,0.0,877.0,20.0,86.0,9.0,0
2303,8.2931544141704,4860.354335993,168432650,168428307,102,50225,735,3,0.0,877.0,20.0,86.0,9.0,0
2304,8.2941434440837,4870.244635126,168432650,168428307,102,50225,267,3,0.0,877.0,20.0,86.0,9.0,0
2305,8.294143487099,4870.245065279,168428307,168432650,50225,102,77,0,1.0,1402.0,20.0,86.0,9.0,0
2306,8.2941484564931,4870.29475922,168432650,168428307,102,50225,694,1,1.0,1402.0,20.0,86.0,9.0,0
2307,8.2941488839898,4870.299034187,168432650,168428307,102,50225,457,3,0.0,877.0,20.0,86.0,9.0,0
2308,8.2941534340591,4870.34453488,168432650,168428307,102,50225,614,3,0.0,877.0,20.0,86.0,9.0,0
2309,8.295143740217,4880.247596459,168432650,168428307,102,50225,614,3,0.0,877.0,20.0,86.0,9.0,0
2310,8.2951437859354,4880.248053643,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2311,8.2951483935355,4880.294129644,168428307,168432650,50225,102,77,0,1.0,1405.0,20.0,86.0,9.0,0
2312,8.2951487497828,4880.297692117,168432650,168428307,102,50225,694,1,1.0,1405.0,20.0,86.0,9.0,0
2313,8.2951533562475,4880.343756764,168432650,168428307,102,50225,436,3,0.0,877.0,20.0,86.0,9.0,0
2314,8.3001434327447,4890.244521736,168432650,168428307,102,50225,500,3,0.0,877.0,20.0,86.0,9.0,0
2315,8.3001434771246,4890.244965535,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2316,8.3001483870402,4890.294064691,168432650,168428307,102,50225,849,3,0.0,877.0,20.0,86.0,9.0,0
2317,8.3001487098294,4890.297292583,168428307,168432650,50225,102,77,0,1.0,1408.0,20.0,86.0,9.0,0
2318,8.3001533905175,4890.344099464,168432650,168428307,102,50225,694,1,1.0,1408.0,20.0,86.0,9.0,0
2319,8.3011434252378,4900.244446667,168432650,168428307,102,50225,614,3,0.0,877.0,20.0,86.0,9.0,0
2320,8.3011434659614,4900.244853903,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2321,8.3011483463877,4900.293658166,168428307,168432650,50225,102,77,0,1.0,1411.0,20.0,86.0,9.0,0
2322,8.3011486612446,4900.296806735,168432650,168428307,102,50225,694,1,1.0,1411.0,20.0,86.0,9.0,0
2323,8.3011533521984,4900.343716273,168432650,168428307,102,50225,653,3,0.0,877.0,20.0,86.0,9.0,0
2324,8.3021434718435,4910.244912724,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2325,8.3021435161192,4910.245355481,168432650,168428307,102,50225,888,3,0.0,877.0,20.0,86.0,9.0,0
2326,8.3021483225461,4910.29341975,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2327,8.3021486448093,4910.296642382,168428307,168432650,50225,102,77,0,1.0,1414.0,20.0,86.0,9.0,0
2328,8.3021533867419,4910.344061708,168432650,168428307,102,50225,694,1,1.0,1414.0,20.0,86.0,9.0,0
2329,8.3031434214327,4920.244408616,168432650,168428307,102,50225,743,3,0.0,877.0,20.0,86.0,9.0,0
2330,8.3031434626512,4920.244820801,168432650,168428307,102,50225,1009,3,0.0,877.0,20.0,86.0,9.0,0
2331,8.3031482875884,4920.293070173,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2332,8.3031486774188,4920.296968477,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2333,8.303153385659,4920.344050879,168432650,168428307,102,50225,436,3,0.0,877.0,20.0,86.0,9.0,0
2334,8.3041434163633,4930.244357922,168428307,168432650,50225,102,77,0,1.0,1417.0,20.0,86.0,9.0,0
2335,8.3041434611078,4930.244805367,168432650,168428307,102,50225,694,1,1.0,1417.0,20.0,86.0,9.0,0
2336,8.3041482589568,4930.292783857,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2337,8.304148646532,4930.296659609,168432650,168428307,102,50225,1084,3,0.0,877.0,20.0,86.0,9.0,0
2338,8.3041534969951,4930.34516424,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2339,8.3051434294138,4940.244488427,168428307,168432650,50225,102,77,0,1.0,1420.0,20.0,86.0,9.0,0
2340,8.3051434796237,4940.244990526,168432650,168428307,102,50225,694,1,1.0,1420.0,20.0,86.0,9.0,0
2341,8.3051482515241,4940.29270953,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2342,8.3051488149904,4940.298344193,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2343,8.3051533761443,4940.343955732,168432650,168428307,102,50225,614,3,0.0,877.0,20.0,86.0,9.0,0
2344,8.3101434802192,4950.244996481,168428307,168432650,50225,102,77,0,1.0,1423.0,20.0,86.0,9.0,0
2345,8.3101435262467,4950.245456756,168432650,168428307,102,50225,694,1,1.0,1423.0,20.0,86.0,9.0,0
2346,8.3101483050347,4950.293244636,168432650,168428307,102,50225,500,3,0.0,877.0,20.0,86.0,9.0,0
2347,8.3101486289148,4950.296483437,168432650,168428307,102,50225,614,3,0.0,877.0,20.0,86.0,9.0,0
2348,8.3101533556751,4950.34375104,168432650,168428307,102,50225,171,3,0.0,877.0,20.0,86.0,9.0,0
2349,8.3111435167889,4960.245362178,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
2350,8.3111435639987,4960.245834276,168428307,168432650,50225,102,77,0,1.0,1426.0,20.0,86.0,9.0,0
2351,8.3111482958132,4960.293152421,168432650,168428307,102,50225,694,1,1.0,1426.0,20.0,86.0,9.0,0
2352,8.3111486160524,4960.296354813,168432650,168428307,102,50225,614,3,0.0,877.0,20.0,86.0,9.0,0
2353,8.3111535243881,4960.34543817,168432650,168428307,102,50225,379,3,0.0,877.0,20.0,86.0,9.0,0
